Date,AAPL,MSFT,AMZN,JPM,GOOGL,META,NVDA,BRK-B,XLK,XLF,XLE,XLV,XLI,SPY,QQQ,IWM,TLT,GLD,BTC-USD,ETH-USD
2021-07-21,141.8594970703125,270.6435546875,179.25999450683594,135.49227905273438,126.50345611572266,343.53411865234375,19.365636825561523,279.8800048828125,73.22956848144531,33.67878341674805,20.676549911499023,119.51240539550781,96.25379180908203,407.1900939941406,351.2757568359375,209.1571044921875,125.77366638183594,168.75999450683594,32110.693359375,1990.9708251953125
2021-07-22,143.2254180908203,275.202392578125,181.90150451660156,133.7815704345703,127.3687744140625,348.45550537109375,19.54921531677246,277.70001220703125,73.76957702636719,33.31071090698242,20.445648193359375,120.39234924316406,95.90057373046875,408.0428161621094,353.5977783203125,205.8321990966797,126.96265411376953,169.08999633789062,32313.10546875,2025.2027587890625
2021-07-23,144.94252014160156,278.5975341796875,182.83200073242188,133.52450561523438,131.92465209960938,366.9106750488281,19.51329803466797,278.489990234375,74.50244903564453,33.36591720581055,20.370079040527344,121.78167724609375,96.30957794189453,412.2406921386719,357.72686767578125,206.7929229736328,126.11336517333984,168.55999755859375,33581.55078125,2124.776611328125
2021-07-24,144.94252014160156,278.5975341796875,182.83200073242188,133.52450561523438,131.92465209960938,366.9106750488281,19.51329803466797,278.489990234375,74.50244903564453,33.36591720581055,20.370079040527344,121.78167724609375,96.30957794189453,412.2406921386719,357.72686767578125,206.7929229736328,126.11336517333984,168.55999755859375,34292.4453125,2189.21875
2021-07-25,144.94252014160156,278.5975341796875,182.83200073242188,133.52450561523438,131.92465209960938,366.9106750488281,19.51329803466797,278.489990234375,74.50244903564453,33.36591720581055,20.370079040527344,121.78167724609375,96.30957794189453,412.2406921386719,357.72686767578125,206.7929229736328,126.11336517333984,168.55999755859375,35350.1875,2191.373779296875
2021-07-26,145.36209106445312,278.00115966796875,184.99099731445312,134.41976928710938,132.936279296875,369.55987548828125,19.249906539916992,278.79998779296875,74.46388244628906,33.559165954589844,20.873870849609375,120.99436950683594,96.26310729980469,413.2527770996094,358.0086364746094,207.39576721191406,125.73970031738281,168.16000366210938,37337.53515625,2233.36669921875
2021-07-27,143.1961212158203,275.5871276855469,181.3195037841797,134.24246215820312,130.81875610351562,364.94610595703125,19.164100646972656,280.7799987792969,73.75994873046875,33.549957275390625,20.680749893188477,121.55940246582031,95.7332763671875,411.3692932128906,354.06414794921875,204.97508239746094,127.08157348632812,168.44000244140625,39406.94140625,2298.33349609375
2021-07-28,141.44970703125,275.2793273925781,181.51600646972656,134.4640655517578,134.9783935546875,370.3735046386719,19.458423614501953,278.1000061035156,73.66831970214844,33.50395202636719,20.869672775268555,121.99472045898438,95.51016998291016,411.2005920410156,355.42425537109375,207.98916625976562,127.09001922607422,169.2899932861328,39995.90625,2296.54541015625
2021-07-29,142.09365844726562,275.54864501953125,179.99600219726562,135.6163787841797,134.66448974609375,355.5299987792969,19.617061614990234,279.760009765625,74.01065063476562,33.87202835083008,21.07119369506836,122.29110717773438,96.26310729980469,412.90606689453125,356.0557861328125,209.5903778076172,126.38512420654297,171.1699981689453,40008.421875,2380.956787109375
2021-07-30,142.30831909179688,274.0194396972656,166.37950134277344,134.53501892089844,133.6221160888672,353.52569580078125,19.454435348510742,278.2900085449219,73.96243286132812,33.60517120361328,20.735326766967773,122.40225982666016,96.07719421386719,410.9007568359375,354.2000732421875,208.20578002929688,126.97962188720703,169.82000732421875,42235.546875,2466.96142578125
2021-07-31,142.30831909179688,274.0194396972656,166.37950134277344,134.53501892089844,133.6221160888672,353.52569580078125,19.454435348510742,278.2900085449219,73.96243286132812,33.60517120361328,20.735326766967773,122.40225982666016,96.07719421386719,410.9007568359375,354.2000732421875,208.20578002929688,126.97962188720703,169.82000732421875,41626.1953125,2536.2099609375
2021-08-01,142.30831909179688,274.0194396972656,166.37950134277344,134.53501892089844,133.6221160888672,353.52569580078125,19.454435348510742,278.2900085449219,73.96243286132812,33.60517120361328,20.735326766967773,122.40225982666016,96.07719421386719,410.9007568359375,354.2000732421875,208.20578002929688,126.97962188720703,169.82000732421875,39974.89453125,2561.85205078125
2021-08-02,141.9766082763672,273.93280029296875,166.57400512695312,133.99432373046875,133.74905395507812,349.2096252441406,19.70486068725586,278.1400146484375,73.697265625,33.61436462402344,20.57999610900879,122.5689926147461,95.41722106933594,410.03863525390625,354.229248046875,207.169677734375,128.1122283935547,169.61000061035156,39201.9453125,2610.1533203125
